code,code_type,description,code_id
12031,CPT,"REP INTERM SCA,AXIL,EXTR WND =<2.5CM FAC",15488
94625,CPT,"PULMONARY REHAB W EXER PER SESSION, KX",15489
86880,CPT,"ARC-COOMBS, DIRECT/EACH ANTISE",15490
86003,CPT,ALLERGEN- ADDL CPT 86003 #6,15491
72158,CPT,MRI-LUMBAR W/O AND W/CONTRAST,15492
11055,CPT,"TRIM SKIN LESION, ONE, FAC",15493
82570,CPT,METANEPHRINE CPT 82570,15494
86757,CPT,FEBRILE ANTIBODY86757#2,15495
87324,CPT,CLOST DIFFICILE TOXIN REFX PCR CPT 87324,15496
78227,CPT,HIDA-GALLBALDDER W PHARM INTERVENJ,15497
88304,CPT,GROSS/MICRO EXAM LEVEL 3 FAC F,15498
82131,CPT,CYSTINE QUAN,15499
86622,CPT,FEBRILE ANTIBODY 86622,15500
11732,CPT,"AVULSION NAIL PLATE,EA ADDL,FA",15501
64420,CPT,"INJ ANES, INTERCOSTAL NERVE,FA",15502
70543,CPT,MRI ORBIT/FACE/NECK W/& W/O CONTRAST,15503
76516,CPT,OPHTH BMTRY A-SCAN FAC,15504
12007,CPT,REPAIR SUPERFICIAL WOUND(S) OVER 30CM FC,15505
32555,CPT,"THORACENTESIS W IMAGAING BEDSIDE, FAC",15506
87149,CPT,BLOOD CULTURE ID CPT 87149#7,15507
87186,CPT,"MICROBIAL SUSCEPTIBILITY, MIC - CHG ONLY",15508
26665,CPT,"TREAT OP CARP/METACARP FX W, F",15509
92587,CPT,"EVOKED AUDITORY TEST, LIMITED PRO",15510
46608,CPT,"ANOSCOPY FB REMOVAL,FAC",15511
24655,CPT,"TREAT CL RAD HEAD/NECK FX,W,FAC",15512
95117,CPT,"IMMUNOTHERAPY INJECTION 2 OR MORE , FAC",15513
81005,CPT,MELANIN,15514
78803,CPT,SPECT-RENAL,15515
11045,CPT,"DEB SUBQ TISSUE ADD-ON, FAC",15516
87070,CPT,"CULTURE, NASO-PHARNGEAL",15517
30901,CPT,"CONTROL NASAL HEM ANT,SIMP,FAC",15518
80202,CPT,VANCOMYCIN PEAK OR TROUGH,15519
92136,CPT,"OPHTHALMIC BIOMETRY, FAC",15520
88271,CPT,FISH DNA PROBE,15521
84156,CPT,BENCE JONES ADDL CPT 84156,15522
93350,CPT,PHARMALOGICAL STRESS ECHO (VAS),15523
16025,CPT,"DRESS/DEBRIDE BURN, MED,FAC",15524
77407,CPT,"TREAT 12&15 MV, INT - 77407 T",15525
73100,CPT,WRIST LEFT 2 VIEWS,15526
27340,CPT,"EXCISION, PREPATELLAR BURSA FAC",15527
77003,CPT,FLURO GUIDED FACET INJECTION LOCAL,15528
11620,CPT,"EXC MALIG HEAD/HD/FT 0.5 CM<, FAC",15529
10060,CPT,"I & D ABSCESS, SIMPLE, FAC",15530
90474,CPT,"ORAL/NASAL VACCINE ADMIN, EA ADDL, PRO",15531
81025,CPT,"PREGNANCY, HCG, URINE",15532
87186,CPT,"ID AND SUSCEPTIBILITY,URINE LABCOP CPT#2",15533
73092,CPT,FOREARM UPPER EXT INFANT MIN 2 VIEWS FAC,15534
78579,CPT,NUC VENTILATION IMAGING (EG. AEROS/GAS),15535
87081,CPT,"CULTURE, MRSA CLEARANCE SCR",15536
67840,CPT,"REM EYELID LESION W/O CLSR SIMPLE DIR, F",15537
62280,CPT,"INJ/INF NEUROLYTIC,SUBARCH,FAC",15538
80061,CPT,FS LIPID PANEL,15539
72050,CPT,"SPINE, CERVICAL (MIN 4)",15540
11005,CPT,"DEBRIDE OF SKIN, ABDOMINAL WALL, FAC",15541
25565,CPT,"TREAT CL RADIAL&ULNAR SHT W, F",15542
82947,CPT,NASH FIBROSURE ADDL CPT 82947,15543
0144A,CPT,COVID VAC ADMIN BIVAL TRIS-SUC 25MCG BST,15544
74300,CPT,"CHOLANGIOGRAM, OPERATIVE",15545
73225,CPT,MRA-UPPER LEFT EXT W & W/O CONTRAST,15546
86255,CPT,PARANEOPLASTIC PROFILE 1 86255#3,15547
72190,CPT,PELVIS COMP MIN 3 VIEWS FAC,15548
86147,CPT,VENOUS THROMB HYPERCOAG 86147#2,15549
88311,CPT,DECALCIFICATION FAC FEE,15550
96402,CPT,SUBCU HORMONAL ANITNEOPLASTIC,15551
73721,CPT,"MRI-LWR RIGHT EXT, ANY JOINT W/O CONTRAS",15552
27808,CPT,"TREATMENT OF ANKLE FRACTURE, FAC",15553
86622,CPT,FEBRILE ANTIBODY 86622#2,15554
31603,CPT,"TRACHEOSTOMY,E,TRANSTRACH, FAC",15555
28190,CPT,"REMOVE FB FOOT, SUBQ, FAC",15556
29280,CPT,"STRAPPING HAND/FINGER, FAC",15557
86317,CPT,FS RABIES END POINT TITER,15558
86317,CPT,TETANUS/DIPHTHERIA AB PROF CPT 86317,15559
62290,CPT,"62290 INJ DISKOGRAM,EA LEV,LUMBAR, FAC",15560
88332,CPT,CONSULT SURG W/ FC EACH ADDL  FAC FEE,15561
77293,CPT,"77293 RESP MOTION MANAGEMENT SIMULAT,FAC",15562
97602,CPT,NONSELECT DEBRIDEMENT BEDSIDE ICU,15563
80337,CPT,TRYCYCLIC ANTIDEPRESSANT EVAL,15564
32551,CPT,"INSERT CHEST TUBE, FAC",15565
10081,CPT,DRAINAGE OF PILONDIAL CYST COMP FAC,15566
78700,CPT,KIDNEY IMAGING STATIC,15567
77387,CPT,"STEREOSCOPIC X-RAY GUID,FAC",15568
82952,CPT,GTT ADDL CPT 82952 #5,15569
80307,CPT,"DRUG SCREEN, SERUM #27871",15570
73600,CPT,ANKLE LEFT 2 VIEWS,15571
51700,CPT,"IRRIGATE BLADDER, SIMPLE, FAC",15572
97598,CPT,SEL DEBRIDMT EACH ADD 20SQCM BEDSIDE ICU,15573
93325,CPT,COLORFLOW,15574
86003,CPT,ALLERGEN- ADDL CPT 86003#29,15575
23505,CPT,"CLOSED TX CLAVICULAR FX, W MAN FAC",15576
10021,CPT,FINE NEEDLE ASPIRATE BIOPSY WO IMAGE FAC,15577
76705,CPT,ULTRASOUND ASCITES,15578
46050,CPT,"I&D, ABSCESS, PERIANAL, SUP,FA",15579
20550,CPT,"INJ TENDON SHEATH/LIG/CYST,FAC",15580
83036,CPT,DLA HEMOGLOBIN A1C,15581
70240,CPT,SELLA TURCICA,15582
82784,CPT,"IMMUNOGLOBULIN A,G,M ALONE",15583
73725,CPT,MRA-LOWER LEFT EXTREMITIES W/O CONT,15584
49083,CPT,"PARACENTESIS, ABD W/GUID FAC",15585
83520,CPT,NB SCEEN-PKU/T4 ADDL CPT 83520,15586
83090,CPT,VENOUS THROMB HYPERCOAG 83090,15587
86920,CPT,"ARC-CROSSMATCH, IMMED SPIN",15588
59000,CPT,"AMNIOCENTESIS, ANY METHOD",15589
80307,CPT,URINE ETHANOL,15590
83516,CPT,ANTI- GLOMERULAR BASMENT MEMBRANE AB(RDL,15591
95886,CPT,MUSC TEST DONE W/N TST COMP PRO,15592
77063,CPT,MAMMO  TOMOGRAPHY UNILATERAL LEFT SCR,15593
95910,CPT,NERVE CONDUCTIION STUDIES 7-8 STUDIES PR,15594
82397,CPT,ANTI-MULLERIAN HORMONE (AMH),15595
87070,CPT,"CULTURE, WOUND",15596
97597,CPT,DEB OPEN WOUND 20 SQ CM/< FAC,15597
73660,CPT,TOE(S) LEFT (MIN 2),15598
95145,CPT,"ANTIGEN THERAPY SERVICES, 1 VENOM FAC",15599
26951,CPT,"AMPUTATE FINGER OR THUMB,FAC",15600
33206,CPT,INSERT PACEMAKER W/ TRANS ELEC ATRIAL,15601
87660,CPT,BACTERIAL VAG CHILD CODE 87660,15602
75820,CPT,VENOGRAM RIGHT UNILATERAL,15603
45350,CPT,SGMDSC W/BAND LIGATION FAC,15604
62320,CPT,"62320 INJ,SING,DIAG/THER SUB C-SPINE EXP",15605
11001,CPT,"EACH ADDL 10% BS ADD ON,FAC",15606
93350,CPT,EXERCISE STRESS ECHO,15607
73551,CPT,FEMUR LEFT (1 VIEW),15608
28630,CPT,"TREAT CL META JT DISLOC WO A,F",15609
46040,CPT,"I&D, ABSCESS, ISCHIORECTAL,FAC",15610
90716,CPT,"VARICELLA VIRUS VACC LIVE (PF) 1,350 UNIT/0.5 ML SOLR",15611
70552,CPT,MRI-BRAIN W/ CONTRAST,15612
82570,CPT,HEAVY METAL  82570,15613
62369,CPT,"ANAL SP INF PMP W/REPRG&FILL, FAC",15614
88162,CPT,CYTO >5 SLIDES OR 2 STAINS W RPT TC,15615
24200,CPT,"REMOVE FB SQ,UPR ARM/ELB,FAC",15616
95992,CPT,EPLEY MANEUVER PRO,15617
33010,CPT,"PERICARDIOCENTESIS INITIAL, FA",15618
88235,CPT,"CHROMOSOME ANLYSIS, KARYOTYPE CPT 88235",15619
84478,CPT,TRIGLYCERIDE- BODY FLUID,15620
77407,CPT,"TREAT 6&9 MV, INT - 77407 T",15621
11043,CPT,"DEBRIDEMENT MUSC/FAS FIRST 20 SQ CM, FAC",15622
73701,CPT,CT LOWER LEFT EXTREMITY W/CONTRAST,15623
83921,CPT,BOSTON HEART CHOL CH 2 CPT 83921 #2,15624
82043,CPT,"MICROALBUMIN 24HR URINE,QUANT",15625
86003,CPT,ALLERGEN- ADDL CPT 86003#21,15626
86255,CPT,PARANEOPLASTIC PROFILE 1 86255#5,15627
86308,CPT,MONOSPOT (PVB),15628
0134A,CPT,COVID VAC ADMIN BIVAL TRIS-SUC 50MCG BST,15629
90700,CPT,"DTaP, DIP PERT TET (DAPACEL) PED < 7YRS",15630
94762,CPT,OXIMETRY CONTINUOUS OVERNIGHT 94762,15631
82784,CPT,IMMUNOGLOBULIN ADDL CPT 82784 #3,15632
83519,CPT,ACETYLCHOLINE REC BLOCKING ABS 83519#2,15633
82135,CPT,AMINOLEVULINIC ACID(DELTA ALA),15634
99201,CPT,"NEW PM,LEVEL 1, FAC",15635
74178,CPT,CT ABD & PELVIS W/ & W/O CONTRAST,15636
88280,CPT,CHROMOSOME ANALY ADDL KARYOTYPE,15637
33213,CPT,INS/REP PACEMAKER PULSE GENER DUAL,15638
82088,CPT,"ALDOSTERONE, SERUM",15639
93976,CPT,DOPPLER LIVER PORT/HEP,15640
87101,CPT,"FUNGAL CULTURE,SKIN,HAIR,NAILS",15641
35226,CPT,"REPAIR BLOOD VESSEL/DIRECT, FA",15642
96374,CPT,"INJECTION, INTRAVENOUS, INITAL GERI/PSYC",15643
10060,CPT,"I & D OF ABCESS BEDSIDE, FAC",15644
82652,CPT,"VIT,D,1,25 DIHYDROXY",15645
12002,CPT,REP WOUND 2.6-7.5 SCLP/NECK/TRN/EXT FAC,15646
20205,CPT,BIOPSY MUSCLE DEEP,15647
49083,CPT,"PARACENTESIS ABD W GUID BEDSIDE, FAC",15648
86900,CPT,TYPE/SCREEN (ABO &RH),15649
80346,CPT,BENZODIAZEPINE CONFIRMATION URINE,15650
88104,CPT,CYTO-INT FLUIDS DIRECT SM FAC,15651
93975,CPT,DOPPLER LIVER PORT/HEP VEIN,15652
85379,CPT,"D-DIMER,QUANT",15653
86255,CPT,PARANEOPLASTIC PROFILE 1 86255#4,15654
19082,CPT,STEREOTACTIC BREAST BX ADD LES RIGHT FAC,15655
73600,CPT,"ANKLE 2 VIEWS, FAC",15656
50200,CPT,BIOPSY RENAL NEEDLE/TROCAR,15657
24560,CPT,TREAT HUMERUS FRACTURE FAC,15658
84132,CPT,"POTASSIUM, SERUM",15659
87070,CPT,"CULTURE, B. PERTUSSIS NASOPHAR",15660
83789,CPT,"IODINE, 24HR URINE",15661
76775,CPT,ULTRASOUND RETROPER LMTD,15662
36569,CPT,"INSERT PICC LINE ED, FAC",15663
73502,CPT,HIP 2 OR 3 VIEWS FAC,15664
16020,CPT,"DRESS/DEBRIDE BURN,SMALL, FAC",15665
83525,CPT,"INSULIN,TOTAL",15666
27520,CPT,"TREAT CL PATELLA FX WO MAN,FAC",15667
23570,CPT,"TREAT CL SCAPULA FX, W/O MAN,F",15668
97150,CPT,"THERAPEUTIC PROCEDURES,GROUP (ASST CHG)",15669
16025,CPT,DRESS/DEBRID PART THICKNESS BURN-MED FAC,15670
29445,CPT,APPLY RIGID LEG CAST FAC,15671
87073,CPT,ANAEROBIC CULTURE(LABCORP) W/EXTEND INC,15672
62370,CPT,62370 ANALYZ PUMP W / REPRO MD FAC,15673
92526,CPT,DYSPHAGIA TREATMENT,15674
62291,CPT,INJ DISKGM COR T-SPN EACH LVL,15675
84585,CPT,VANILLYLAMANDELIC ACID (VMA),15676
83945,CPT,OXALATE 24H URINE,15677
77002,CPT,FLUORO GUIDANCE FOR NEEDLE PMT TC,15678
21930,CPT,EXC TUMOR BACK/FLANK SUBCUT < 3 CM FAC,15679
86003,CPT,ALLERGEN- ADDL CPT 86003 #8,15680
73501,CPT,"HIP, LEFT UNILATERAL (1 VIEW)",15681
99245,CPT,"OP CONSULT-99245, FAC",15682
28011,CPT,"INCISION OF TOE TENDONS MULT, FAC",15683
27752,CPT,"TREAT CL TIB/FIB  FX W MAN, FA",15684
82725,CPT,BOSTON HEART FA BAL CPT 82725,15685
74230,CPT,"BARIUM SWALLOW, MODIF W/VIDEO",15686
33210,CPT,"INSERT ELECTROSIDE/PM CATH, BEDSIDE ICU",15687
86677,CPT,H PYLORI AB IGA,15688
31255,CPT,NASAL ENDO WITH TOTAL ETHMOIDECTOMY FAC,15689
71271,CPT,LDCT FOR LUNG CA SCREEN,15690
73719,CPT,"MRI-LWR RIGHT EXT,NOT JOINT,W/ CONRAST",15691
83930,CPT,"OSMOLALITY, SERUM",15692
82570,CPT,"CITRIC ACID, RAN URINE W/CREAT CPT 82570",15693
90651,CPT,HPV GARDISIL 9 VALENT,15694
93017,CPT,STRESS TEST WALKING OR PHARM,15695
82570,CPT,"CREATININE, URINE (RANDOM)",15696
73130,CPT,HAND MIN 3 VIEWS FAC,15697
75984,CPT,NEPHROSTOMY TUBE CHANGE,15698
82570,CPT,AMINO ACID SCREEN 82570,15699
69000,CPT,DRAIN EXTERNAL EAR LESION FAC,15700
84425,CPT,THIAMINE (VITAMIN B1),15701
26742,CPT,"TREAT CL ARTICULAR FX, W MAN,",15702
90471,CPT,IMMUNIZATION ADMIN GENERAL (PCU),15703
95115,CPT,"IMMUNOTHERAPY, ONE INJECT, PRO",15704
82507,CPT,"CITRIC ACID, RAN URINE W/CREAT CPT 82507",15705
90472,CPT,"IMMUNIZATION ADMIN, EA ADDL, PRO",15706
92020,CPT,"GONIOSCOPY (SEPARATE PROCEDURE), FAC",15707
69020,CPT,DRAIN OUTER EAR CANAL FAC,15708
88365,CPT,"IN-SITU HYBRIDIATION, FISH",15709
94762,CPT,OXIMETRY CONTINUOUS OVERNIGHT,15710
84403,CPT,"TESTOSTERONE SERUM,TOTAL",15711
13160,CPT,"SEC CLOSURE SURG WOUND,FAC",15712
82945,CPT,"GLUCOSE; FLUID,CSF",15713
80307,CPT,DRUG ABUSE SCREEN WHC/OB,15714
86255,CPT,PARANEOPLASTIC PROFILE 1 86255#8,15715
11301,CPT,"SHAVE LESION TRK,ARM,LEG 0.6 - 1.0CM FAC",15716
62368,CPT,"ANALYSE PUMP W/ REPROGRAM,FAC",15717
66982,CPT,"XPACL CTRC RMVL CPLX WO ECP, FAC",15718
80050,CPT,PEIA GENERAL HEALTH PANEL,15719
42000,CPT,"DRAIN ABSCESS, PALATE/UVULA,FA",15720
36415,CPT,VENIPUNCTURE PRO,15721
99202,CPT,CONSULTATION LIMITED NEW FAC,15722
70460,CPT,CT HEAD WITH CONTRAST,15723
52332,CPT,"CYSTOCOPY, INSERTION OF STENT, FAC",15724
11001,CPT,EA ADDL 10%BS  FAC,15725
95911,CPT,NERVE CONDUCTIION STUDIES 9-10 STUDIES P,15726
93926,CPT,DUPLEX SCAN ART LOW EXT PSEUDOAN RIGHT,15727
11001,CPT,DEBRIDE EA ADDL BS ADD  FAC,15728
11401,CPT,"EXC BEN LESION 0.6-1.0 CM, FAC",15729
90656,CPT,INFLUENZA > 6 MNTH (TRI VALENT PF) 0.5ML,15730
13151,CPT,"REP WND EYELID,COMP 1.1-2.5,FA",15731
82105,CPT,"ALPHA-FETO-PROTEIN, MATERNAL",15732
87077,CPT,"ID AND SUSCEPTIBILITY,URINE LABCOP CPT#1",15733
82550,CPT,CPK SERUM,15734
76770,CPT,ULTRASOUND-KIDNEY,15735
88312,CPT,SPECIAL STAINS GROUP 1 FAC FEE,15736
80307,CPT,DRUG SCREEN - CORD BLD,15737
27327,CPT,"EXC MASS TISSUE THIGH OR KNEE <3, FAC",15738
84134,CPT,PREALBUMIN,15739
27825,CPT,CLTX DISTAL TIBIA FX TRACT/MANI FAC,15740
74181,CPT,MRI-ABDOMEN W/O CONTRAST,15741
90744,CPT,HEPATITIS B VIRUS VACCINE (PF) 10 MCG/0.5 ML INJ,15742
80307,CPT,"DRUG SCREEN,PAIN TOX 19 W/CONF CPT 80307",15743
80504,CPT,CONSULT MODERATELY COMPLEX FACILITY FEE,15744
83491,CPT,HYDROXYCORTICOSTE,15745
76814,CPT,ULTRASOUND NUCLAL TRANS PRI ADD GEST,15746
11012,CPT,DBRDMT FX&/DISLOC SUBQ T/M/F BONE FAC,15747
83036,CPT,FS HEMOGLOBIN A1C,15748
73221,CPT,MRI-FINGER JOINT LEFT W/O CONTRAST,15749
62322,CPT,"INJ,SING,DIAG/THER SUB L-SPINE",15750
20680,CPT,"REMOVAL OF SUPPORT IMPLANT, FAC",15751
73030,CPT,"SHOULDER, LEFT COMP (MIN 2)",15752
83519,CPT,PARANEOPLASTIC PROFILE 1 83519 #2,15753
87077,CPT,RAPID POS CULTURE ID ONLY,15754
99201,CPT,"OP CONSULT-99242,FAC NEW LIMITED",15755
74175,CPT,CT ANGIO ABDOMEN WITH CONTRAST,15756
78466,CPT,NUC INFARCT AVID (PYP) HOT SPOT,15757
86665,CPT,EPSTEIN AB ADDL CPT 86665 #2,15758
88307,CPT,GROSS/MICRO EXAM LEVEL 5 FAC FEE,15759
83070,CPT,"HEMOSIDERIN, QUAL",15760
52330,CPT,"CYSTOSCOPY AND TREATMENT, FAC",15761
10081,CPT,"I&D PILONIDAL CYST,COMP, FAC",15762
73610,CPT,"ANKLE, LEFT COMP (MIN 3 VIEW)",15763
27818,CPT,"TREAT CL TRIMALLEOLAR ANK,W, F",15764
73523,CPT,"HIPS,INC AP PELVIC 5 VIEWS",15765
78708,CPT,RENAL SCAN/FLOW SINGLE WITH PHARM,15766
87140,CPT,CHLAMYDIA CULT ADDL CPT 87140,15767
77067,CPT,MAMMO DIGITAL SCR BCCSP/ABC,15768
86336,CPT,INTG SCREEN 2 CHILD CODE 4 CPT 86336,15769
13132,CPT,"REP WND FRHD,COMP 2.6-7.5, FAC",15770
64402,CPT,"64402 INJ DENTAL NERVE BLOCK, FAC",15771
77012,CPT,CT CYST ASPIRATE,15772
64416,CPT,"64416 BRACHIAL PLEXUS INFUSION,FAC",15773
86677,CPT,HELICOBACTER PYLORI IGG,15774
94640,CPT,NEBULIZER TREATMENT PRO,15775
10120,CPT,"INCISE/REMOVE FOREIGN BODY, SIMPLE, FAC",15776
11440,CPT,"EXC BENIGN LES FACE TO 0.5, FA",15777
0275T,CPT,"PERQ LAMOT/LAM LUMBAR, FAC",15778
27508,CPT,"TREAT CL FEMORAL FX, DIST,WO,F",15779
16020,CPT,DRESS/DEBRIDE SMALL BURN (<5% BS) FAC,15780
52005,CPT,"CYSTO BLADDER W URETERAL CATH, DSU",15781
80335,CPT,"DESIPRAMINE, SERUM",15782
90396,CPT,VARICELLA IMMUNE GLOBULIN 625 UNITS INJ,15783
84156,CPT,PROT ELP URINE ADDL CPT 84156,15784
25530,CPT,"TREAT CL ULNAR SHAFT FX,WO,FAC",15785
10180,CPT,"I & D OF WOUND BEDSIDE, FAC",15786
88341,CPT,"HER-2/NEU ONCOPROT, EA ADDL BLOCK",15787
95012,CPT,EXHALED NITRIC OXIDE MEAS (FENO TESTING),15788
62350,CPT,"62350 IMP/REV/REP TUNNELED INTRATH, FAC",15789
86705,CPT,HEPAT B IGM/G ADDL CPT 86705,15790
74430,CPT,CYSTOGRAM (MIN 3 VIEWS),15791
86317,CPT,"HEPATITIS B SURFACE AB, QUANT",15792
77331,CPT,SPECIAL DOSIM - 77331 T,15793
55250,CPT,"VASECTOMY UNI/BIL OR BILATERAL,FAC",15794
93971,CPT,DUPLEX SCAN VEIN UPPER EXT DVT LEFT,15795
84105,CPT,PHOSPHORUS 24H URINE,15796
11719,CPT,TRIM NONDYSTROPIC NAIL FAC,15797
73070,CPT,ELBOW RIGHT (2VIEW),15798
95801,CPT,SLP STDY UNATND W ANALYSIS PRO,15799
94760,CPT,PULSE OXIMETRY (CCHD) FOR NEWBORNS,15800
40650,CPT,"REPAIR LIP,FULL THICKNESS,VERM",15801
12056,CPT,"REP WOUND FACE,INT,20.1-30.0,",15802
86695,CPT,HSV TYPE 1/2 SPECIFIC IGG CPT 86695,15803
92551,CPT,"HEARING SCREEN PURE TONE,FAC",15804
73503,CPT,HIP LEFT AP & LAT (4 VIEWS),15805
36569,CPT,INSERT PICC LINE OR FAC,15806
70486,CPT,CT FACIAL/SINUS W/O CONTRAST,15807
80361,CPT,"MORPHINE, QUANTITATIVE",15808
72100,CPT,"SPINE, LUMBOSCARAL (2-3)",15809
82787,CPT,IGG SUBCLASS 3 82787,15810
74240,CPT,UPPER GI WITH SMALL BOWEL,15811
87070,CPT,"CULTURE, VAGINAL",15812
77066,CPT,MAMMO DIGITAL DIAG BIL,15813
92960,CPT,CARDIOVERS.ELECTIVE EXTERN FAC,15814
99483,CPT,ASSMT 7 CARE PLN PT COG IMP FAC,15815
86592,CPT,RPR SEROLOGY,15816
93226,CPT,HOLTER MONITOR SCANNING ANALYS,15817
87899,CPT,BACTERIAL ANTIGENS 87899 #3,15818
87338,CPT,H PYLORI ANTIGEN - STOOL,15819
83550,CPT,VV TIBC,15820
11055,CPT,PARING/CUTTING BENIGN HYPER LESION FAC,15821
21451,CPT,"TREAT CL MANDIBULAR FX,W MAN,F",15822
86003,CPT,ALLERGEN- ADDL CPT 86003,15823
86611,CPT,BARTONELLA  AB ADDL CPT 86611,15824
82950,CPT,GLUCOSE TOLERANCE ONE HOUR,15825
94010,CPT,SIMPLE SPIROMETRY,15826
81025,CPT,URINE PREGNANCY TEST (PVB),15827
36569,CPT,"INSERT PICC LINE 2EMS, FAC",15828
36245,CPT,SELECT CATH PLACE ARTERIAL,15829
80053,CPT,FS COMP METABOLIC PANEL,15830
87045,CPT,"CULTURE, STOOL BACTERIA 87045",15831
26432,CPT,CLSD TX DISTAL EXTENSOR TENDON INSRT FAC,15832
58120,CPT,"D&C DIAGNOSTIC THERAPEUTIC, PRO",15833
86709,CPT,HEPATITIS A ANTIBODY(IGM),15834
82785,CPT,PROTEIN IMMUNOGLOBULIN IGE,15835
52276,CPT,"CYSTO W/ INT URETHROTOMY, FAC",15836
49421,CPT,"INSERT TUNN DIALYSIS CATH, OPEN",15837
84112,CPT,PAMG-1 (PLACENTAL MICROGLOB),15838
29065,CPT,"APPLY LONG ARM CAST, FAC",15839
90937,CPT,"HEMODIALYSIS ACUTE REPEAT EVAL, ICU FAC",15840
70110,CPT,"MANDIBLE, COMPLETE (MIN 4)",15841
55100,CPT,"DRAINAGE OF SCROTAL WALL ABCESS,FAC",15842
82384,CPT,"CATECHOLAMINES, FREE",15843
90471,CPT,HEPATITIS A VAC ADMIN (N2),15844
90472,CPT,"FAC IMMUNIZ EA ADD, CDU",15845
86757,CPT,FEBRILE ANTIBODY 86757#3,15846
29425,CPT,APPLY SHORT LEG CAST FAC,15847
28490,CPT,TREAT BIG TOE FRACTURE FAC,15848
94772,CPT,PNEUMOGRAM,15849
64636,CPT,"DESTRUCT FACET LUMB/SAC EA A,F",15850
52005,CPT,"CYSTOSCOPY AND URETER CATHETER, FAC",15851
23655,CPT,"TREAT SHOULDER DIS W ANES,FAC",15852
73120,CPT,HAND 2 VIEWS FAC,15853
42550,CPT,"SAILAOGRAPHY, INJ FOR",15854
82947,CPT,DLA GLUCOSE,15855
86580,CPT,TUBERCULIN PPD SKIN TEST (5 UNITS),15856
88342,CPT,IMMUNOCYTOCHEMISTRY 1st AB FAC,15857
86780,CPT,SYPHALLIS AB,15858
11770,CPT,"EXC PILONIDAL CYST/SINUS SIMP,",15859
99213,CPT,OFFICE/OP VISIT-INTERMEDIATE -FAC,15860
84540,CPT,UREA NITROGEN- URINE,15861
87299,CPT,"VIRAL CULTURE, GENERAL CPT 87299 #2",15862
70480,CPT,CT EAR W/O CONTRAS,15863
90471,CPT,IMMUNIZATION ADMIN,15864
86037,CPT,ANTI-NEUTROPHIL CYTOPLASMIC AB 86037 #3,15865
86708,CPT,HEPATITIS A ANTIBODY (TOTAL),15866
36425,CPT,"VENIPUNCTURE  CUTDOWN>1YR,FAC",15867
73723,CPT,"MRI-LWR RIGHT EXT,JOINT,W/O W CONT",15868
70330,CPT,TM JOINTS BILATERAL,15869
64446,CPT,"64446 SCIATIC NERVE INFUSION,FAC",15870
83021,CPT,HEMOGLOBIN A2,15871
64590,CPT,"64590 INSERT/REPL PERIP NEURSTIM, FAC",15872
80173,CPT,"HALDOL,HALOPERIDOL",15873
11044,CPT,"DEBRIDE MUSCLE/BONE 1ST 20 CM, FAC",15874
64479,CPT,"INJ,ANES AGENT, TRANS EPI, C/T",15875
95905,CPT,MOTOR &/OR SNSORY NURVE COND/LIMB FAC,15876
29125,CPT,APPLY FOREARM SPLINT FAC,15877
52318,CPT,"LITHOPLAXY,COMP,OVER 2.5CM,FAC",15878
87274,CPT,HERPES CULT ADDL CPT 87274,15879
64405,CPT,"64405 INJ, ANES AGENT,GREATER OCC, FAC",15880
88331,CPT,"CONSULT SURG W/ FC, SING SPEC",15881
88333,CPT,TOUCH PREP 88333 FAC,15882
10060,CPT,"INC & DRAIN ABSCESS, SIMPLE OR SINGLE",15883
88329,CPT,"CONSULT DURING SURGERY, FAC",15884
13120,CPT,"REP WOUND SCALP,COMP TO 2.5,FA",15885
86611,CPT,BARTONELLA  AB ADDL CPT86611#2,15886
74170,CPT,"CT ABDOMEN W/O, W/ CONTRAST",15887
76816,CPT,ULTRASOUND FETAL FOLLOW-UP OR REP,15888
32551,CPT,"INSERTION OF CHEST TUBE, FAC",15889
82274,CPT,COLORECTAL CANCER SCREENING,15890
78802,CPT,NUC WHOLE BODY COMP SCAN,15891
83520,CPT,INSULIN-LIKE GROWTH PROTEIN 3,15892
73220,CPT,"MRI-UPPER RIGHT EXT, NOT JOINT, W/O/W CO",15893
96440,CPT,"CHEMO,INTRACAVITARY,PLEURAL",15894
64415,CPT,"64415 INJ, ANES AGENT,BRACHIAL PLEX, FAC",15895
12001,CPT,"REP WOUND,SCALP,SIM TO 2.5,FAC",15896
62321,CPT,NJX INTERLAMINAR CRV/THRC FAC,15897
70480,CPT,CT TEMPORAL BONES W/O CONTRAST,15898
77280,CPT,"SIM, SIMP - 77280 T",15899
90472,CPT,FAC IMMUNIZ ADMIN EA ADDTL,15900
83519,CPT,ACETYLCHOLINE RECEPTOR BLOCKING ABS,15901
96366,CPT,"IV INFUSION, EA ADDL HOUR GERI/PSYCH",15902
57456,CPT,"COLPO W/ ENDOCERVICAL CURRETAGE, FAC",15903
82365,CPT,CALCULUS ANALYSIS (QUAN),15904
95800,CPT,"SLEEP STUDIES, UNAATTENDED W/REC, PRO",15905
86364,CPT,TISSUE TRANSGLUTAMINASE IGA,15906
26700,CPT,TREAT KNUCKLE DISLOCATION FAC,15907
84154,CPT,PSA TOTAL& %FREE CPT 84154,15908
57720,CPT,"RACHELORRHAPHY,REP CERVIX, FAC",15909
82274,CPT,"OCCULT BLOOD, FECES (DIAG)",15910
